phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250217T031649_V03_0542170505.fits,2025-02-17T03:16:49+00:00,-2.8799817,-6.923847,0.7347727987376561,20.450063999999998,0.6017596369138619,0.8325562697785434,79082
solo_L2_phi-fdt-blos_20250217T031829_V03_0542170506.fits,2025-02-17T03:18:29+00:00,-2.8801654,-6.923717,0.7347621111973488,20.355608000000018,0.5894312764479159,0.8212865497241447,79163
solo_L2_phi-fdt-blos_20250217T061509_V03_0542170507.fits,2025-02-17T06:15:09+00:00,-2.8996713,-6.920857,0.7336272534211878,20.417227999999994,0.5847107312390339,0.8300570293080094,80143
solo_L2_phi-fdt-blos_20250217T091509_V03_0542170508.fits,2025-02-17T09:15:09+00:00,-2.9195889,-6.918795,0.7324675598759107,20.40223499999999,0.5726353626722751,0.8213440007138659,80850
solo_L2_phi-fdt-blos_20250217T124509_V03_0542170509.fits,2025-02-17T12:45:09+00:00,-2.9428796,-6.922991,0.7311103442766783,20.325292999999988,0.5774669881617854,0.8108976870854213,80529
solo_L2_phi-fdt-blos_20250217T151509_V03_0542170510.fits,2025-02-17T15:15:09+00:00,-2.9595524,-6.930549,0.7301380458449667,20.357715999999982,0.5738521887048017,0.8180609946942144,81196
solo_L2_phi-fdt-blos_20250217T181509_V03_0542170511.fits,2025-02-17T18:15:09+00:00,-2.9795998,-6.942971,0.7289681367959069,20.323762000000016,0.5821256001589457,0.8312009488481802,81703
solo_L2_phi-fdt-blos_20250217T211509_V03_0542170512.fits,2025-02-17T21:15:09+00:00,-2.9996901,-6.95434,0.727794856411957,20.28600800000001,0.5908144467182961,0.8399816437962486,80459
solo_L2_phi-fdt-blos_20250220T001510_V03_0542200501.fits,2025-02-20T00:15:10+00:00,-3.5794703,-7.029075,0.7084238126937324,19.793081,0.6016074512556163,0.8489635134238647,76367
solo_L2_phi-fdt-blos_20250220T001650_V03_0542200502.fits,2025-02-20T00:16:50+00:00,-3.579899,-7.029075,0.7084135740308701,19.808020999999997,0.6029967328827918,0.8494440351094512,76347
solo_L2_phi-fdt-blos_20250220T001830_V03_0542200503.fits,2025-02-20T00:18:30+00:00,-3.5803285,-7.029216,0.7084033163155309,19.712975,0.5906080254494754,0.8330014488778902,76302
solo_L2_phi-fdt-blos_20250220T031509_V03_0542200504.fits,2025-02-20T03:15:09+00:00,-3.6258881,-7.028533,0.7073148804318844,19.762287000000015,0.5960346777302483,0.8494906949308878,77166
solo_L2_phi-fdt-blos_20250220T031649_V03_0542200505.fits,2025-02-20T03:16:49+00:00,-3.6263174,-7.028533,0.7073046218218867,19.777217000000007,0.5961778763576788,0.8496350996495562,77165
solo_L2_phi-fdt-blos_20250220T031829_V03_0542200506.fits,2025-02-20T03:18:29+00:00,-3.6267483,-7.02833,0.7072943245610046,19.682705,0.5806735183862584,0.8308487625425723,77279
solo_L2_phi-fdt-blos_20250220T061509_V03_0542200507.fits,2025-02-20T06:15:09+00:00,-3.6724213,-7.024588,0.7062025860080507,19.738388999999984,0.5670826596773025,0.8432247754736961,78257
solo_L2_phi-fdt-blos_20250220T091509_V03_0542200508.fits,2025-02-20T09:15:09+00:00,-3.7190751,-7.021885,0.7050868118830785,19.717366999999996,0.5504550784713654,0.8351759213225421,78478
solo_L2_phi-fdt-blos_20250220T121509_V03_0542200509.fits,2025-02-20T12:15:09+00:00,-3.7658469,-7.024324,0.7039676314010465,19.69299699999999,0.5508756441982284,0.8292968097369329,77880
solo_L2_phi-fdt-blos_20250220T151509_V03_0542200510.fits,2025-02-20T15:15:09+00:00,-3.8127377,-7.032762,0.7028450285551758,19.66082799999998,0.5451914302109285,0.8285102504694832,78401
solo_L2_phi-fdt-blos_20250220T181509_V03_0542200511.fits,2025-02-20T18:15:09+00:00,-3.8597493,-7.044502,0.7017189755593894,19.620668000000023,0.5442039726915799,0.8338095143895287,78186
solo_L2_phi-fdt-blos_20250220T211509_V03_0542200512.fits,2025-02-20T21:15:09+00:00,-3.9068789,-7.054875,0.700589543306715,19.57657899999998,0.5635248622776635,0.8427431804261502,77910
solo_L2_phi-fdt-blos_20250221T001509_V03_0542210501.fits,2025-02-21T00:15:09+00:00,-3.9541327,-7.059999,0.699456600632692,19.53485999999998,0.5699683312137457,0.835113805088442,76836
solo_L2_phi-fdt-blos_20250221T031509_V03_0542210502.fits,2025-02-21T03:15:09+00:00,-4.0015055,-7.059062,0.6983202767524485,19.499772000000007,0.5586903802176076,0.8330765716067987,77546
solo_L2_phi-fdt-blos_20250221T061509_V03_0542210503.fits,2025-02-21T06:15:09+00:00,-4.0490016,-7.054801,0.6971804843154294,19.471682999999985,0.5332230028657021,0.8226633280080405,78807
solo_L2_phi-fdt-blos_20250221T091509_V03_0542210504.fits,2025-02-21T09:15:09+00:00,-4.0966196,-7.051887,0.6960372651400646,19.446346000000005,0.5358481877123368,0.8329856814762007,78964
solo_L2_phi-fdt-blos_20250221T121509_V03_0542210505.fits,2025-02-21T12:15:09+00:00,-4.1443627,-7.054181,0.6948905545624721,19.417708000000005,0.5263455838903154,0.8179533854505496,78888
solo_L2_phi-fdt-blos_20250221T151509_V03_0542210506.fits,2025-02-21T15:15:09+00:00,-4.1922347,-7.062465,0.6937402721452104,19.38138600000002,0.5302652838557754,0.8276693217023854,79068
solo_L2_phi-fdt-blos_20250221T181509_V03_0542210507.fits,2025-02-21T18:15:09+00:00,-4.2402258,-7.07397,0.6925866655530077,19.336786000000018,0.5369614140432704,0.8281777353094255,79642
solo_L2_phi-fdt-blos_20250221T213009_V03_0542210508.fits,2025-02-21T21:30:09+00:00,-4.2923557,-7.084997,0.6913330607838457,19.201385000000016,0.5542573252281633,0.826080457643433,78626
solo_L2_phi-fdt-blos_20250222T001509_V03_0542220501.fits,2025-02-22T00:15:09+00:00,-4.3368952,-7.088727,0.6902615833627638,19.252303000000012,0.5656460765700205,0.8247471512628024,77737
solo_L2_phi-fdt-blos_20250222T031509_V03_0542220502.fits,2025-02-22T03:15:09+00:00,-4.3852637,-7.087397,0.6890975846865379,19.212683999999996,0.5493041920123725,0.8148821114688747,78744
solo_L2_phi-fdt-blos_20250222T061509_V03_0542220503.fits,2025-02-22T06:15:09+00:00,-4.4337578,-7.082822,0.6879301500980255,19.179979000000003,0.5272110265944993,0.8077042739566394,80040
solo_L2_phi-fdt-blos_20250222T091509_V03_0542220504.fits,2025-02-22T09:15:09+00:00,-4.4823816,-7.079697,0.6867591941426142,19.15011100000001,0.5153117323029764,0.8010768810844595,81581
solo_L2_phi-fdt-blos_20250222T121509_V03_0542220505.fits,2025-02-22T12:15:09+00:00,-4.5311328,-7.081844,0.6855847820639468,19.116865999999987,0.512958808395723,0.7919354932340202,81874
solo_L2_phi-fdt-blos_20250222T151509_V03_0542220506.fits,2025-02-22T15:15:09+00:00,-4.5800122,-7.089971,0.684406907362138,19.075702999999976,0.5222566603226053,0.7946383439692091,82794
solo_L2_phi-fdt-blos_20250222T181509_V03_0542220507.fits,2025-02-22T18:15:09+00:00,-4.6290207,-7.101239,0.6832255579806659,19.026375,0.5293725447461035,0.7990244575895026,84044
solo_L2_phi-fdt-blos_20250222T211509_V03_0542220508.fits,2025-02-22T21:15:09+00:00,-4.6781557,-7.110936,0.6820408122419352,18.97295600000001,0.5461013781589461,0.7995688421315267,83783
solo_L2_phi-fdt-blos_20250223T001509_V03_0542230501.fits,2025-02-23T00:15:09+00:00,-4.7274246,-7.115252,0.6808525016748317,18.921818000000002,0.5752186246202656,0.8042276021242377,83421
solo_L2_phi-fdt-blos_20250223T031509_V03_0542230502.fits,2025-02-23T03:15:09+00:00,-4.7768227,-7.11353,0.6796607489951192,18.87732600000001,0.5706521315674766,0.8112761050213059,83714
solo_L2_phi-fdt-blos_20250223T061509_V03_0542230503.fits,2025-02-23T06:15:09+00:00,-4.8263511,-7.108644,0.6784655431250333,18.839740000000006,0.5496373396459345,0.8019619049989212,85525
solo_L2_phi-fdt-blos_20250223T091509_V03_0542230504.fits,2025-02-23T09:15:09+00:00,-4.8760122,-7.105308,0.6772668374867182,18.804944000000006,0.5390773412441132,0.7953616135867662,86321
solo_L2_phi-fdt-blos_20250223T121509_V03_0542230505.fits,2025-02-23T12:15:09+00:00,-4.9258042,-7.107308,0.6760646858193149,18.766716000000002,0.5478889389568601,0.7957866202048229,86035
solo_L2_phi-fdt-blos_20250223T151509_V03_0542230506.fits,2025-02-23T15:15:09+00:00,-4.9757307,-7.115275,0.6748590142295053,18.720572000000004,0.5445395008686296,0.7956149032612486,87081
solo_L2_phi-fdt-blos_20250223T181509_V03_0542230507.fits,2025-02-23T18:15:09+00:00,-5.0257884,-7.126303,0.6736499164533563,18.666122,0.5478747987147242,0.7964518475771186,87277
solo_L2_phi-fdt-blos_20250224T061509_V03_0542240501.fits,2025-02-24T06:15:09+00:00,-5.2273675,-7.132261,0.6687785978469812,18.458736999999985,0.562176960500658,0.7970449028208603,87809
solo_L2_phi-fdt-blos_20250224T091509_V03_0542240502.fits,2025-02-24T09:15:09+00:00,-5.2781007,-7.128715,0.667552066824814,18.418694000000016,0.5444081432514727,0.7836375592896594,88646
solo_L2_phi-fdt-blos_20250224T121509_V03_0542240503.fits,2025-02-24T12:15:09+00:00,-5.3289687,-7.130567,0.6663220925355978,18.375156000000004,0.5499944994143159,0.7886401379027266,88414
solo_L2_phi-fdt-blos_20250224T151509_V03_0542240504.fits,2025-02-24T15:15:09+00:00,-5.3799747,-7.138371,0.6650886097724324,18.323626999999988,0.5513114872868564,0.7868343121714033,88354
solo_L2_phi-fdt-blos_20250224T181509_V03_0542240505.fits,2025-02-24T18:15:09+00:00,-5.431119,-7.149155,0.6638516226340365,18.263812,0.5647313911528404,0.8054951203349394,89027
solo_L2_phi-fdt-blos_20250224T211509_V03_0542240506.fits,2025-02-24T21:15:09+00:00,-5.4824004,-7.158166,0.6626111737640474,18.199804999999998,0.581465948334893,0.8096396954870326,88211
solo_L2_phi-fdt-blos_20250225T001509_V03_0542250501.fits,2025-02-25T00:15:09+00:00,-5.5338194,-7.161674,0.6613672655366618,18.13781899999998,0.5998198620812758,0.8099611455462032,87469
solo_L2_phi-fdt-blos_20250225T031509_V03_0542250502.fits,2025-02-25T03:15:09+00:00,-5.5853778,-7.159172,0.6601198623793092,18.082474999999988,0.6022739202167461,0.8119454480369883,88534
solo_L2_phi-fdt-blos_20250225T061509_V03_0542250503.fits,2025-02-25T06:15:09+00:00,-5.6370757,-7.153667,0.6588689744479371,18.034046999999987,0.5770470554816968,0.8047949285561133,90722
solo_L2_phi-fdt-blos_20250225T091509_V03_0542250504.fits,2025-02-25T09:15:09+00:00,-5.6889128,-7.149913,0.6576146218643337,17.988327999999996,0.5734040731462599,0.8026541894948724,91351
solo_L2_phi-fdt-blos_20250225T121509_V03_0542250505.fits,2025-02-25T12:15:09+00:00,-5.7408902,-7.151615,0.6563567915837916,17.939125999999987,0.5744385352573127,0.7913916720378509,91563
solo_L2_phi-fdt-blos_20250225T151509_V03_0542250506.fits,2025-02-25T15:15:09+00:00,-5.7930098,-7.159254,0.6550954459396159,17.881875000000008,0.5704162538340015,0.7895008671566528,92277
solo_L2_phi-fdt-blos_20250225T181509_V03_0542250507.fits,2025-02-25T18:15:09+00:00,-5.8452699,-7.16979,0.6538306434490281,17.816183999999993,0.5736029125782248,0.7966725645698094,93283
solo_L2_phi-fdt-blos_20250225T211509_V03_0542250508.fits,2025-02-25T21:15:09+00:00,-5.8976726,-7.178454,0.6525623397590384,17.746285999999998,0.5901674967284043,0.8084054461677781,91442
solo_L2_phi-fdt-blos_20250226T001509_V03_0542260501.fits,2025-02-26T00:15:09+00:00,-5.950217,-7.181558,0.6512905741886138,17.678343000000012,0.6095907701157891,0.8179811261973664,91259
solo_L2_phi-fdt-blos_20250226T031509_V03_0542260502.fits,2025-02-26T03:15:09+00:00,-6.002903,-7.178668,0.6500153570147472,17.616956000000016,0.6078720355018719,0.8163379116618072,91193
solo_L2_phi-fdt-blos_20250226T061509_V03_0542260503.fits,2025-02-26T06:15:09+00:00,-6.0557349,-7.172857,0.6487365965129936,17.562542000000008,0.6067830065752913,0.8166435156524627,94077
solo_L2_phi-fdt-blos_20250226T091509_V03_0542260504.fits,2025-02-26T09:15:09+00:00,-6.1087052,-7.168896,0.6474544878619138,17.510674999999992,0.5999839907693856,0.8118544292908606,94584
solo_L2_phi-fdt-blos_20250226T121509_V03_0542260505.fits,2025-02-26T12:15:09+00:00,-6.1618237,-7.170449,0.6461688034870258,17.455407000000008,0.5998432008970024,0.8102291422420552,94567
solo_L2_phi-fdt-blos_20250226T211509_V03_0542260508.fits,2025-02-26T21:15:09+00:00,-6.3220454,-7.196519,0.6422909792226495,17.243696999999997,0.5963469772930942,0.8183094832732479,94349
solo_L2_phi-fdt-blos_20250227T001509_V03_0542270501.fits,2025-02-27T00:15:09+00:00,-6.3757416,-7.199217,0.6409914808709313,17.16925900000001,0.5972034176868289,0.81477690958699,93739
solo_L2_phi-fdt-blos_20250227T031509_V03_0542270502.fits,2025-02-27T03:15:09+00:00,-6.4295869,-7.19594,0.639688443708778,17.10145700000001,0.5798063414233257,0.8096072012344142,94542
solo_L2_phi-fdt-blos_20250227T061509_V03_0542270503.fits,2025-02-27T06:15:09+00:00,-6.4835776,-7.189827,0.638381968351385,17.040481999999997,0.5602105678793232,0.8023277627861773,96692
solo_L2_phi-fdt-blos_20250227T091509_V03_0542270504.fits,2025-02-27T09:15:09+00:00,-6.5377151,-7.185658,0.6370720356180036,16.98218,0.5422909376873309,0.7934360033349902,97015
solo_L2_phi-fdt-blos_20250227T121509_V03_0542270505.fits,2025-02-27T12:15:09+00:00,-6.5920004,-7.18706,0.6357586286567714,16.920308000000006,0.5347235263026843,0.7897435010159533,97164
solo_L2_phi-fdt-blos_20250227T151509_V03_0542270506.fits,2025-02-27T15:15:09+00:00,-6.6464333,-7.19436,0.6344417683860029,16.85018500000001,0.5267523246534668,0.7865047287942993,98467
solo_L2_phi-fdt-blos_20250227T180009_V03_0542270507.fits,2025-02-27T18:00:09+00:00,-6.6964597,-7.203735,0.6332316187666359,16.750658999999985,0.5361168465921708,0.799550880979588,97697
solo_L2_phi-fdt-blos_20250227T211509_V03_0542270508.fits,2025-02-27T21:15:09+00:00,-6.7557441,-7.212355,0.6317976647055285,16.688334999999995,0.533568460283214,0.7876705580294256,97549
solo_L2_phi-fdt-blos_20250228T001509_V03_0542280501.fits,2025-02-28T00:15:09+00:00,-6.8106209,-7.214646,0.6304704748905534,16.60699299999999,0.5356151224958117,0.7847754877076213,96521
solo_L2_phi-fdt-blos_20250228T031509_V03_0542280502.fits,2025-02-28T03:15:09+00:00,-6.8656489,-7.210985,0.6291397827106505,16.532207999999997,0.5274123535649579,0.7822423921250984,98064
solo_L2_phi-fdt-blos_20250228T061509_V03_0542280503.fits,2025-02-28T06:15:09+00:00,-6.9208251,-7.204569,0.6278056755919494,16.464219000000014,0.5148596677024512,0.7800525299702681,100258
solo_L2_phi-fdt-blos_20250228T091509_V03_0542280504.fits,2025-02-28T09:15:09+00:00,-6.9761508,-7.200197,0.6264681317328696,16.39886200000001,0.4946341206413505,0.7744367684402789,101004
solo_L2_phi-fdt-blos_20250228T151509_V03_0542280505.fits,2025-02-28T15:15:09+00:00,-7.0872529,-7.208574,0.6237827186772098,16.25253330000001,0.49370738745045406,0.77192908989265,101203
solo_L2_phi-fdt-blos_20250228T181509_V03_0542280506.fits,2025-02-28T18:15:09+00:00,-7.1430309,-7.218349,0.6224348299239777,16.16653199999999,0.5001661086475258,0.7768058264487422,101925
solo_L2_phi-fdt-blos_20250228T211509_V03_0542280507.fits,2025-02-28T21:15:09+00:00,-7.1989602,-7.225958,0.6210835031594925,16.076021999999995,0.5153490370659938,0.777820140735307,100610
solo_L2_phi-fdt-blos_20250301T001509_V03_0543010501.fits,2025-03-01T00:15:09+00:00,-7.254674,-7.227842,0.6197376060785811,15.977054199999998,0.5321454456228341,0.7892408431679021,99792
solo_L2_phi-fdt-blos_20250301T031509_V03_0543010502.fits,2025-03-01T03:15:09+00:00,-7.3109032,-7.223796,0.6183794927574882,15.8947139,0.531768683499622,0.7893056202703946,100821
solo_L2_phi-fdt-blos_20250301T061509_V03_0543010503.fits,2025-03-01T06:15:09+00:00,-7.3672855,-7.21708,0.6170179237905811,15.819207669999997,0.5120067458417004,0.7846808232545054,102924
solo_L2_phi-fdt-blos_20250301T091509_V03_0543010504.fits,2025-03-01T09:15:09+00:00,-7.4241854,-7.212506,0.6156441073894663,15.756388000000015,0.49255905116572535,0.7710280481007932,104253
solo_L2_phi-fdt-blos_20250301T121509_V03_0543010505.fits,2025-03-01T12:15:09+00:00,-7.4805041,-7.213605,0.6142845842980331,15.669625999999994,0.4948038089329374,0.7741936872248942,104832
solo_L2_phi-fdt-blos_20250301T151509_V03_0543010506.fits,2025-03-01T15:15:09+00:00,-7.5373422,-7.220558,0.6129127904804076,15.58456000000001,0.4956033923426083,0.7738774430815829,105136
solo_L2_phi-fdt-blos_20250301T181509_V03_0543010507.fits,2025-03-01T18:15:09+00:00,-7.5943322,-7.230072,0.6115376041632369,15.49067100000002,0.5020751896784853,0.780134676459796,106087
solo_L2_phi-fdt-blos_20250301T211509_V03_0543010508.fits,2025-03-01T21:15:09+00:00,-7.6514748,-7.237324,0.6101590186935355,15.39216799999997,0.5079497113254967,0.7753696793202872,105794
