phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250428T060004_V03_0544280504.fits,2025-04-28T06:00:04+00:00,16.838528,-4.434546,0.5873959277428299,170.127365,,,0
solo_L2_phi-fdt-blos_20250428T080004_V03_0544280505.fits,2025-04-28T08:00:04+00:00,16.839443,-4.425616,0.5883514023494627,170.20357,,,0
solo_L2_phi-fdt-blos_20250428T100003_V03_0544280506.fits,2025-04-28T10:00:03+00:00,16.840224,-4.419488,0.5893053178388153,170.27986399999998,,,0
solo_L2_phi-fdt-blos_20250428T120004_V03_0544280507.fits,2025-04-28T12:00:04+00:00,16.840871,-4.415629,0.5902580189192298,170.35796300000004,,,0
solo_L2_phi-fdt-blos_20250428T140004_V03_0544280508.fits,2025-04-28T14:00:04+00:00,16.841386,-4.412891,0.5912090934798505,170.43969900000002,,,0
solo_L2_phi-fdt-blos_20250428T160004_V03_0544280509.fits,2025-04-28T16:00:04+00:00,16.841771,-4.409824,0.5921586993321389,170.52517699999999,,,0
solo_L2_phi-fdt-blos_20250428T180003_V03_0544280510.fits,2025-04-28T18:00:03+00:00,16.842025,-4.405063,0.5931066845225812,170.613744,,,0
solo_L2_phi-fdt-blos_20250428T200004_V03_0544280511.fits,2025-04-28T20:00:04+00:00,16.842152,-4.397698,0.5940534947999029,170.70318000000003,,,0
solo_L2_phi-fdt-blos_20250428T220004_V03_0544280512.fits,2025-04-28T22:00:04+00:00,16.842151,-4.387518,0.594998650493756,170.791747,,,0
solo_L2_phi-fdt-blos_20250429T000003_V03_0544290501.fits,2025-04-29T00:00:03+00:00,16.842025,-4.375067,0.5959419616483873,170.87762999999995,,,0
solo_L2_phi-fdt-blos_20250429T020003_V03_0544290502.fits,2025-04-29T02:00:03+00:00,16.841774,-4.3615,0.5968843097011367,170.958486,,,0
solo_L2_phi-fdt-blos_20250429T040005_V03_0544290503.fits,2025-04-29T04:00:05+00:00,16.841399,-4.348269,0.5978252934798068,171.03438900000003,,,0
solo_L2_phi-fdt-blos_20250429T060005_V03_0544290504.fits,2025-04-29T06:00:05+00:00,16.840902,-4.336731,0.5987645362569622,171.106654,,,0
solo_L2_phi-fdt-blos_20250429T080005_V03_0544290505.fits,2025-04-29T08:00:05+00:00,16.840283,-4.327787,0.5997023849742321,171.17664100000002,,,0
solo_L2_phi-fdt-blos_20250429T100003_V03_0544290506.fits,2025-04-29T10:00:03+00:00,16.839545,-4.321633,0.60063839699443,171.24703600000004,,,0
solo_L2_phi-fdt-blos_20250429T120005_V03_0544290507.fits,2025-04-29T12:00:05+00:00,16.838688,-4.317716,0.601573390903513,171.31906699999996,,,0
solo_L2_phi-fdt-blos_20250429T140005_V03_0544290508.fits,2025-04-29T14:00:05+00:00,16.837712,-4.314878,0.6025067530257775,171.394724,,,0
solo_L2_phi-fdt-blos_20250429T160005_V03_0544290509.fits,2025-04-29T16:00:05+00:00,16.836621,-4.311667,0.6034384930459454,171.47430400000002,,,0
solo_L2_phi-fdt-blos_20250429T180003_V03_0544290510.fits,2025-04-29T18:00:03+00:00,16.835414,-4.306732,0.6043685729815043,171.557033,,,0
solo_L2_phi-fdt-blos_20250429T200005_V03_0544290511.fits,2025-04-29T20:00:05+00:00,16.834091,-4.299182,0.6052976473123985,171.64040999999997,,,0
solo_L2_phi-fdt-blos_20250429T220005_V03_0544290512.fits,2025-04-29T22:00:05+00:00,16.832656,-4.288828,0.6062249641185609,171.72304799999995,,,0
solo_L2_phi-fdt-blos_20250430T002003_V03_0544300501.fits,2025-04-30T00:20:03+00:00,16.83084,-4.273544,0.607304565518862,171.85263600000002,,,0
solo_L2_phi-fdt-blos_20250430T032003_V03_0544300502.fits,2025-04-30T03:20:03+00:00,16.828282,-4.253145,0.6086901417114328,171.96205099999997,,,0
solo_L2_phi-fdt-blos_20250430T092003_V03_0544300503.fits,2025-04-30T09:20:03+00:00,16.82243,-4.224171,0.6114510128432437,172.158565,,,0
solo_L2_phi-fdt-blos_20250430T122003_V03_0544300504.fits,2025-04-30T12:20:03+00:00,16.819143,-4.217989,0.6128263738575699,172.25838,,,0
solo_L2_phi-fdt-blos_20250430T152003_V03_0544300505.fits,2025-04-30T15:20:03+00:00,16.815619,-4.21346,0.614198319572489,172.366178,,,0
solo_L2_phi-fdt-blos_20250430T185203_V03_0544300506.fits,2025-04-30T18:52:03+00:00,16.81117,-4.204466,0.6158097996167642,172.428181,,,0
solo_L2_phi-fdt-blos_20250430T221003_V03_0544300507.fits,2025-04-30T22:10:03+00:00,16.806727,-4.187773,0.6173105972829491,172.61136,,,0
solo_L2_phi-fdt-blos_20250501T002002_V03_0545010501.fits,2025-05-01T00:20:02+00:00,16.803662,-4.173519,0.6182936029628282,172.70955099999998,,,0
solo_L2_phi-fdt-blos_20250501T032003_V03_0545010502.fits,2025-05-01T03:20:03+00:00,16.799225,-4.153008,0.6196519622494827,172.81072699999999,,,0
solo_L2_phi-fdt-blos_20250501T064003_V03_0545010503.fits,2025-05-01T06:40:03+00:00,16.794036,-4.134569,0.6211572065444178,172.83972700000004,,,0
solo_L2_phi-fdt-blos_20250501T092003_V03_0545010504.fits,2025-05-01T09:20:03+00:00,16.789691,-4.12398,0.6223583093218833,172.991174,,,0
solo_L2_phi-fdt-blos_20250501T122003_V03_0545010505.fits,2025-05-01T12:20:03+00:00,16.784601,-4.117717,0.6237063233136747,173.08308,,,0
solo_L2_phi-fdt-blos_20250501T150003_V03_0545010506.fits,2025-05-01T15:00:03+00:00,16.779899,-4.113724,0.6249016744519085,173.134774,,,0
solo_L2_phi-fdt-blos_20250501T181003_V03_0545010507.fits,2025-05-01T18:10:03+00:00,16.774101,-4.105888,0.6263176257223466,173.265939,,,0
solo_L2_phi-fdt-blos_20250501T212003_V03_0545010508.fits,2025-05-01T21:20:03+00:00,16.768074,-4.091427,0.6277297330829161,173.39957000000004,,,0
solo_L2_phi-fdt-blos_20250501T235003_V03_0545010509.fits,2025-05-01T23:50:03+00:00,16.763156,-4.076442,0.6288418332663327,173.43132300000002,,,0
solo_L2_phi-fdt-blos_20250502T032003_V03_0545020501.fits,2025-05-02T03:20:03+00:00,16.756036,-4.051738,0.6303947762577184,173.596903,,,0
solo_L2_phi-fdt-blos_20250502T062003_V03_0545020502.fits,2025-05-02T06:20:03+00:00,16.749719,-4.034238,0.6317221796755934,173.681359,,,0
solo_L2_phi-fdt-blos_20250502T094003_V03_0545020503.fits,2025-05-02T09:40:03+00:00,16.742472,-4.022105,0.6331929443513403,173.69849799999997,,,0
solo_L2_phi-fdt-blos_20250502T122003_V03_0545020504.fits,2025-05-02T12:20:03+00:00,16.736503,-4.016322,0.6343665086470672,173.84697,,,0
solo_L2_phi-fdt-blos_20250502T152003_V03_0545020505.fits,2025-05-02T15:20:03+00:00,16.72961,-4.011441,0.6356834793605013,173.939771,,,0
solo_L2_phi-fdt-blos_20250502T182003_V03_0545020506.fits,2025-05-02T18:20:03+00:00,16.722529,-4.003376,0.6369969972389741,174.03987900000004,,,0
solo_L2_phi-fdt-blos_20250502T213003_V03_0545020507.fits,2025-05-02T21:30:03+00:00,16.714855,-3.988199,0.6383797632349288,174.165821,,,0
solo_L2_phi-fdt-blos_20250503T002003_V03_0545030501.fits,2025-05-03T00:20:03+00:00,16.707817,-3.970079,0.6396136871076401,174.238222,,,0
solo_L2_phi-fdt-blos_20250503T032003_V03_0545030502.fits,2025-05-03T03:20:03+00:00,16.70019,-3.949367,0.640916820975085,174.324794,,,0
solo_L2_phi-fdt-blos_20250503T062003_V03_0545030503.fits,2025-05-03T06:20:03+00:00,16.692385,-3.931844,0.6422165021852808,174.40227499999997,,,0
solo_L2_phi-fdt-blos_20250503T092003_V03_0545030504.fits,2025-05-03T09:20:03+00:00,16.684406,-3.920252,0.6435127186342853,174.47630199999998,,,0
solo_L2_phi-fdt-blos_20250503T122003_V03_0545030505.fits,2025-05-03T12:20:03+00:00,16.676255,-3.913835,0.6448054444519149,174.55404899999996,,,0
solo_L2_phi-fdt-blos_20250503T152003_V03_0545030506.fits,2025-05-03T15:20:03+00:00,16.667933,-3.908782,0.6460946585465691,174.64006700000004,,,0
solo_L2_phi-fdt-blos_20250503T182003_V03_0545030507.fits,2025-05-03T18:20:03+00:00,16.659443,-3.900471,0.6473804943491746,174.73337300000003,,,0
solo_L2_phi-fdt-blos_20250503T212003_V03_0545030508.fits,2025-05-03T21:20:03+00:00,16.650787,-3.886189,0.6486627997212255,174.82851200000005,,,0
solo_L2_phi-fdt-blos_20250504T002003_V03_0545040501.fits,2025-05-04T00:20:03+00:00,16.641968,-3.866731,0.649941628706934,174.918299,,,0
solo_L2_phi-fdt-blos_20250504T032003_V03_0545040502.fits,2025-05-04T03:20:03+00:00,16.632988,-3.845926,0.6512169732936086,174.99821599999996,,,0
solo_L2_phi-fdt-blos_20250504T062003_V03_0545040503.fits,2025-05-04T06:20:03+00:00,16.623848,-3.828385,0.6524888713882971,175.06910799999997,,,0
solo_L2_phi-fdt-blos_20250504T092003_V03_0545040504.fits,2025-05-04T09:20:03+00:00,16.614551,-3.816783,0.6537573124796903,175.13660700000003,,,0
solo_L2_phi-fdt-blos_20250504T122003_V03_0545040505.fits,2025-05-04T12:20:03+00:00,16.605099,-3.810291,0.6550222030913212,175.20797700000003,,,0
solo_L2_phi-fdt-blos_20250504T152003_V03_0545040506.fits,2025-05-04T15:20:03+00:00,16.595493,-3.805065,0.6562836413262217,175.28761699999995,,,0
solo_L2_phi-fdt-blos_20250504T182003_V03_0545040507.fits,2025-05-04T18:20:03+00:00,16.585737,-3.796511,0.657541586570403,175.37466900000004,,,0
solo_L2_phi-fdt-blos_20250504T213003_V03_0545040508.fits,2025-05-04T21:30:03+00:00,16.575277,-3.7808,0.658865614063555,175.48688199999998,,,0
solo_L2_phi-fdt-blos_20250505T030503_V03_0545050501.fits,2025-05-05T03:05:03+00:00,16.556437,-3.744132,0.6611907031539093,175.532622,,,0
solo_L2_phi-fdt-blos_20250505T092003_V03_0545050502.fits,2025-05-05T09:20:03+00:00,16.534758,-3.712286,0.6637791078894321,175.746961,,,0
solo_L2_phi-fdt-blos_20250505T122003_V03_0545050503.fits,2025-05-05T12:20:03+00:00,16.524135,-3.705721,0.6650161553949002,175.81233600000002,,,0
solo_L2_phi-fdt-blos_20250505T152003_V03_0545050504.fits,2025-05-05T15:20:03+00:00,16.513375,-3.700325,0.6662497528824346,175.885992,,,0
solo_L2_phi-fdt-blos_20250505T183003_V03_0545050505.fits,2025-05-05T18:30:03+00:00,16.501869,-3.69074,0.6675480762435444,175.990254,,,0
solo_L2_phi-fdt-blos_20250505T212003_V03_0545050506.fits,2025-05-05T21:20:03+00:00,16.491448,-3.676755,0.6687064507825378,176.05007899999998,,,0
solo_L2_phi-fdt-blos_20250506T092003_V03_0545060501.fits,2025-05-06T09:20:03+00:00,16.446015,-3.606795,0.6735780868193534,176.31030199999998,,,0
solo_L2_phi-fdt-blos_20250506T122003_V03_0545060502.fits,2025-05-06T12:20:03+00:00,16.434338,-3.600158,0.6747872947234135,176.37003700000002,,,0
solo_L2_phi-fdt-blos_20250506T152003_V03_0545060503.fits,2025-05-06T15:20:03+00:00,16.422536,-3.594594,0.6759930175014583,176.43814699999996,,,0
solo_L2_phi-fdt-blos_20250506T182003_V03_0545060504.fits,2025-05-06T18:20:03+00:00,16.410611,-3.58556,0.6771952518456067,176.51374299999998,,,0
solo_L2_phi-fdt-blos_20250506T212003_V03_0545060505.fits,2025-05-06T21:20:03+00:00,16.398566,-3.570544,0.6783940054133738,176.59114399999999,,,0
solo_L2_phi-fdt-blos_20250507T002003_V03_0545070501.fits,2025-05-07T00:20:03+00:00,16.3864,-3.550553,0.6795892660562581,176.663249,,,0
solo_L2_phi-fdt-blos_20250507T033003_V03_0545070502.fits,2025-05-07T03:30:03+00:00,16.37343,-3.52819,0.6808472092741825,176.74704199999996,,,0
solo_L2_phi-fdt-blos_20250507T093003_V03_0545070504.fits,2025-05-07T09:30:03+00:00,16.348501,-3.499772,0.6832199863117303,176.850748,,,0
solo_L2_phi-fdt-blos_20250507T123003_V03_0545070505.fits,2025-05-07T12:30:03+00:00,16.335865,-3.493276,0.6844011556049708,176.90574000000004,,,0
solo_L2_phi-fdt-blos_20250507T152003_V03_0545070506.fits,2025-05-07T15:20:03+00:00,16.323827,-3.487905,0.6855135491278018,176.947002,,,0
solo_L2_phi-fdt-blos_20250507T182003_V03_0545070507.fits,2025-05-07T18:20:03+00:00,16.310974,-3.478633,0.6866879766543095,177.017377,,,0
solo_L2_phi-fdt-blos_20250507T212003_V03_0545070508.fits,2025-05-07T21:20:03+00:00,16.298011,-3.463382,0.6878589167289866,177.089587,,,0
solo_L2_phi-fdt-blos_20250508T002003_V03_0545080501.fits,2025-05-08T00:20:03+00:00,16.28494,-3.443225,0.6890263922479279,177.156496,,,0
solo_L2_phi-fdt-blos_20250508T032003_V03_0545080502.fits,2025-05-08T03:20:03+00:00,16.271762,-3.422118,0.6901903841388232,177.21374300000002,,,0
solo_L2_phi-fdt-blos_20250508T063003_V03_0545080503.fits,2025-05-08T06:30:03+00:00,16.257736,-3.403596,0.6914153207132513,177.282963,,,0
solo_L2_phi-fdt-blos_20250508T092003_V03_0545080504.fits,2025-05-08T09:20:03+00:00,16.245089,-3.392955,0.6925080207126905,177.307679,,,0
solo_L2_phi-fdt-blos_20250508T122003_V03_0545080505.fits,2025-05-08T12:20:03+00:00,16.231598,-3.386184,0.6936616114943273,177.35724000000005,,,0
solo_L2_phi-fdt-blos_20250508T152003_V03_0545080506.fits,2025-05-08T15:20:03+00:00,16.218009,-3.380289,0.6948113546742347,177.41576999999995,,,0
solo_L2_phi-fdt-blos_20250508T182003_V03_0545080507.fits,2025-05-08T18:20:03+00:00,16.204315,-3.370783,0.6959580409115742,177.48124380000002,,,0
solo_L2_phi-fdt-blos_20250508T212003_V03_0545080508.fits,2025-05-08T21:20:03+00:00,16.190522,-3.355299,0.6971012389975949,177.5485761,,,0
solo_L2_phi-fdt-blos_20250509T002003_V03_0545090501.fits,2025-05-09T00:20:03+00:00,16.176631,-3.334982,0.698240974696333,177.610612,,,0
solo_L2_phi-fdt-blos_20250509T032003_V03_0545090502.fits,2025-05-09T03:20:03+00:00,16.162643,-3.313816,0.6993772706791742,177.66300590000003,,,0
solo_L2_phi-fdt-blos_20250509T062003_V03_0545090503.fits,2025-05-09T06:20:03+00:00,16.148559,-3.29627,0.7005100997527633,177.7067348,,,0
solo_L2_phi-fdt-blos_20250509T092003_V03_0545090504.fits,2025-05-09T09:20:03+00:00,16.13438,-3.284671,0.7016394741611787,177.74751000000003,,,0
solo_L2_phi-fdt-blos_20250509T122003_V03_0545090505.fits,2025-05-09T12:20:03+00:00,16.120108,-3.277837,0.7027653959527046,177.79241518999999,,,0
solo_L2_phi-fdt-blos_20250509T152003_V03_0545090506.fits,2025-05-09T15:20:03+00:00,16.105744,-3.271778,0.703887863050841,177.845777,,,0
solo_L2_phi-fdt-blos_20250509T182003_V03_0545090507.fits,2025-05-09T18:20:03+00:00,16.091288,-3.26204,0.7050068670425802,177.90668400000004,,,0
solo_L2_phi-fdt-blos_20250509T212003_V03_0545090508.fits,2025-05-09T21:20:03+00:00,16.076742,-3.246328,0.7061224327763109,177.969376,,,0
solo_L2_phi-fdt-blos_20250510T002003_V03_0545100501.fits,2025-05-10T00:20:03+00:00,16.062107,-3.225857,0.7072345413551264,178.02682299999998,,,0
solo_L2_phi-fdt-blos_20250510T032003_V03_0545100502.fits,2025-05-10T03:20:03+00:00,16.047384,-3.204638,0.7083432032749113,178.07467199999996,,,0
solo_L2_phi-fdt-blos_20250510T062003_V03_0545100503.fits,2025-05-10T06:20:03+00:00,16.032574,-3.187107,0.709448422821823,178.113924,,,0
solo_L2_phi-fdt-blos_20250510T092003_V03_0545100504.fits,2025-05-10T09:20:03+00:00,16.017678,-3.17552,0.7105501970468822,178.15028699999993,,,0
solo_L2_phi-fdt-blos_20250510T152003_V03_0545100506.fits,2025-05-10T15:20:03+00:00,15.987632,-3.162404,0.7127434236746459,178.23988699999995,,,0
solo_L2_phi-fdt-blos_20250511T092003_V03_0545110501.fits,2025-05-11T09:20:03+00:00,15.895536,-3.065534,0.7192405781677279,178.51881400000002,,,0
solo_L2_phi-fdt-blos_20250511T122002_V03_0545110502.fits,2025-05-11T12:20:02+00:00,15.87991,-3.058579,0.7203114848017753,178.55517900000007,,,0
solo_L2_phi-fdt-blos_20250511T152003_V03_0545110503.fits,2025-05-11T15:20:03+00:00,15.864208,-3.052199,0.7213788691514578,178.60024800000002,,,0
solo_L2_phi-fdt-blos_20250511T182003_V03_0545110504.fits,2025-05-11T18:20:03+00:00,15.848431,-3.042006,0.7224428856624094,178.65272200000004,,,0
solo_L2_phi-fdt-blos_20250511T212003_V03_0545110505.fits,2025-05-11T21:20:03+00:00,15.832578,-3.025851,0.7235034985052833,178.707001,,,0
solo_L2_phi-fdt-blos_20250512T032003_V03_0545120501.fits,2025-05-12T03:20:03+00:00,15.800654,-2.983781,0.7256143968322271,178.795615,,,0
solo_L2_phi-fdt-blos_20250512T062003_V03_0545120502.fits,2025-05-12T06:20:03+00:00,15.784583,-2.966297,0.7266647364148011,178.82667500000002,,,0
solo_L2_phi-fdt-blos_20250512T092003_V03_0545120503.fits,2025-05-12T09:20:03+00:00,15.76844,-2.954744,0.727711662746661,178.85498099999995,,,0
solo_L2_phi-fdt-blos_20250512T122003_V03_0545120504.fits,2025-05-12T12:20:03+00:00,15.752227,-2.947732,0.7287551766316083,178.88758399999995,,,0
solo_L2_phi-fdt-blos_20250512T161003_V03_0545120505.fits,2025-05-12T16:10:03+00:00,15.731409,-2.938939,0.7300836190189571,178.92318,,,0
solo_L2_phi-fdt-blos_20250512T182003_V03_0545120506.fits,2025-05-12T18:20:03+00:00,15.719592,-2.930778,0.7308320502758466,178.97729099999998,,,0
solo_L2_phi-fdt-blos_20250512T213003_V03_0545120507.fits,2025-05-12T21:30:03+00:00,15.702259,-2.91312,0.7319225941724984,179.04902600000003,,,0
solo_L2_phi-fdt-blos_20250513T002003_V03_0545130501.fits,2025-05-13T00:20:03+00:00,15.686686,-2.893508,0.7328951892277301,179.073039,,,0
solo_L2_phi-fdt-blos_20250513T032003_V03_0545130502.fits,2025-05-13T03:20:03+00:00,15.670132,-2.872165,0.7339216820840553,179.10877,,,0
solo_L2_phi-fdt-blos_20250513T062003_V03_0545130503.fits,2025-05-13T06:20:03+00:00,15.653512,-2.854712,0.7349447780435554,179.13609099999996,,,0
solo_L2_phi-fdt-blos_20250513T092003_V03_0545130504.fits,2025-05-13T09:20:03+00:00,15.636827,-2.843182,0.7359644828439192,179.16071399999998,,,0
solo_L2_phi-fdt-blos_20250513T122003_V03_0545130505.fits,2025-05-13T12:20:03+00:00,15.620077,-2.836114,0.7369808101746932,179.18964900000003,,,0
solo_L2_phi-fdt-blos_20250513T161003_V03_0545130506.fits,2025-05-13T16:10:03+00:00,15.598583,-2.82711,0.7382744879776888,179.220662,,,0
solo_L2_phi-fdt-blos_20250513T182003_V03_0545130507.fits,2025-05-13T18:20:03+00:00,15.586388,-2.818783,0.7390032497708071,179.27223700000002,,,0
solo_L2_phi-fdt-blos_20250514T002003_V03_0545140501.fits,2025-05-14T00:20:03+00:00,15.552448,-2.781173,0.7410121870071577,179.360609,,,0
solo_L2_phi-fdt-blos_20250514T032003_V03_0545140502.fits,2025-05-14T03:20:03+00:00,15.535387,-2.7598,0.7420115592848208,179.39277600000003,,,0
solo_L2_phi-fdt-blos_20250514T062003_V03_0545140503.fits,2025-05-14T06:20:03+00:00,15.518265,-2.742383,0.7430075708335533,179.41654800000003,,,0
solo_L2_phi-fdt-blos_20250514T092003_V03_0545140504.fits,2025-05-14T09:20:03+00:00,15.501084,-2.730877,0.7440001728902081,179.43773299999998,,,0
solo_L2_phi-fdt-blos_20250514T130003_V03_0545140505.fits,2025-05-14T13:00:03+00:00,15.480004,-2.722518,0.7452088250552954,179.43329799999998,,,0
solo_L2_phi-fdt-blos_20250514T152003_V03_0545140506.fits,2025-05-14T15:20:03+00:00,15.466545,-2.716908,0.7459753278855459,179.49735400000003,,,0
solo_L2_phi-fdt-blos_20250514T182003_V03_0545140507.fits,2025-05-14T18:20:03+00:00,15.449188,-2.706054,0.7469578493842426,179.53896499999996,,,0
solo_L2_phi-fdt-blos_20250514T213003_V03_0545140508.fits,2025-05-14T21:30:03+00:00,15.430804,-2.687958,0.7479913379210817,179.60308200000003,,,0
solo_L2_phi-fdt-blos_20250515T010003_V03_0545150501.fits,2025-05-15T01:00:03+00:00,15.410413,-2.663701,0.7491291656657316,179.591008,,,0
solo_L2_phi-fdt-blos_20250515T032003_V03_0545150502.fits,2025-05-15T03:20:03+00:00,15.396777,-2.646717,0.7498851965790579,179.649276,,,0
solo_L2_phi-fdt-blos_20250515T092003_V03_0545150503.fits,2025-05-15T09:20:03+00:00,15.361558,-2.617862,0.7518199563615714,179.687591,,,0
solo_L2_phi-fdt-blos_20250515T122003_V03_0545150504.fits,2025-05-15T12:20:03+00:00,15.343868,-2.61069,0.7527823008632368,179.70990899999998,,,0
solo_L2_phi-fdt-blos_20250515T152003_V03_0545150505.fits,2025-05-15T15:20:03+00:00,15.326123,-2.603689,0.7537413094680564,179.740773,,,0
solo_L2_phi-fdt-blos_20250515T182003_V03_0545150506.fits,2025-05-15T18:20:03+00:00,15.308325,-2.592621,0.7546969491841771,179.77917299999996,,,0
solo_L2_phi-fdt-blos_20250515T212003_V03_0545150507.fits,2025-05-15T21:20:03+00:00,15.290475,-2.575635,0.7556492369876425,179.81934,,,0
solo_L2_phi-fdt-blos_20250516T012003_V03_0545160501.fits,2025-05-16T01:20:03+00:00,15.266593,-2.547004,0.7569138349279125,179.863766,,,0
solo_L2_phi-fdt-blos_20250516T032003_V03_0545160502.fits,2025-05-16T03:20:03+00:00,15.254619,-2.532947,0.7575438126756506,179.879795,,,0
solo_L2_phi-fdt-blos_20250516T062003_V03_0545160503.fits,2025-05-16T06:20:03+00:00,15.236614,-2.515614,0.7584860945883303,179.89707699999997,,,0
solo_L2_phi-fdt-blos_20250516T092003_V03_0545160504.fits,2025-05-16T09:20:03+00:00,15.218559,-2.504168,0.759425020062408,179.91186800000003,,,0
solo_L2_phi-fdt-blos_20250516T122003_V03_0545160505.fits,2025-05-16T12:20:03+00:00,15.200454,-2.496945,0.7603606207183001,179.93109600000003,,,0
solo_L2_phi-fdt-blos_20250516T152003_V03_0545160506.fits,2025-05-16T15:20:03+00:00,15.1823,-2.489794,0.761292889680635,179.95894599999997,,,0
solo_L2_phi-fdt-blos_20250516T182003_V03_0545160507.fits,2025-05-16T18:20:03+00:00,15.164096,-2.478514,0.7622218305982613,179.99426499999998,,,0
solo_L2_phi-fdt-blos_20250516T213003_V03_0545160508.fits,2025-05-16T21:30:03+00:00,15.144829,-2.46,0.7631987598478231,179.948194,,,0
solo_L2_phi-fdt-blos_20250517T002003_V03_0545170501.fits,2025-05-17T00:20:03+00:00,15.127545,-2.439945,0.7640697088117712,179.936777,,,0
solo_L2_phi-fdt-blos_20250517T032003_V03_0545170502.fits,2025-05-17T03:20:03+00:00,15.109199,-2.418519,0.7649886450003328,179.91420900000003,,,0
solo_L2_phi-fdt-blos_20250517T065003_V03_0545170503.fits,2025-05-17T06:50:03+00:00,15.087734,-2.399378,0.7660565956366583,179.952692,,,0
solo_L2_phi-fdt-blos_20250517T092003_V03_0545170504.fits,2025-05-17T09:20:03+00:00,15.072363,-2.389823,0.7668166690386857,179.888154,,,0
