phi_blos_file,phi_time,phi_crlt_obs,hmi_crlt_obs,phi_dsun_au,lon_separation_deg,slope,pearson_r,n_pixels
solo_L2_phi-fdt-blos_20250625T152009_V03_0546250506.fits,2025-06-25T15:20:09+00:00,7.9740603,2.254446,0.8997836684804298,178.05680499999994,,,0
solo_L2_phi-fdt-blos_20250625T182009_V03_0546250507.fits,2025-06-25T18:20:09+00:00,7.9480178,2.271255,0.8997408388034562,178.04614899999996,,,0
solo_L2_phi-fdt-blos_20250625T212009_V03_0546250508.fits,2025-06-25T21:20:09+00:00,7.9219506,2.291956,0.8996951149847415,178.03691300000003,,,0
solo_L2_phi-fdt-blos_20250626T032009_V03_0546260501.fits,2025-06-26T03:20:09+00:00,7.8697365,2.329846,0.8995949754030623,178.00082099999997,,,0
solo_L2_phi-fdt-blos_20250626T065009_V03_0546260502.fits,2025-06-26T06:50:09+00:00,7.8392308,2.342737,0.899531211718637,177.91238899999996,,,0
solo_L2_phi-fdt-blos_20250626T092009_V03_0546260503.fits,2025-06-26T09:20:09+00:00,7.8174176,2.349365,0.8994832490107362,177.94223999999997,,,0
solo_L2_phi-fdt-blos_20250626T122009_V03_0546260504.fits,2025-06-26T12:20:09+00:00,7.7912192,2.357116,0.8994230417172375,177.91706299999998,,,0
solo_L2_phi-fdt-blos_20250626T152009_V03_0546260505.fits,2025-06-26T15:20:09+00:00,7.7649928,2.368615,0.8993599335426437,177.89972699999998,,,0
solo_L2_phi-fdt-blos_20250626T182009_V03_0546260506.fits,2025-06-26T18:20:09+00:00,7.7387416,2.385477,0.8992939325221224,177.889135,,,0
solo_L2_phi-fdt-blos_20250626T212009_V03_0546260507.fits,2025-06-26T21:20:09+00:00,7.7124628,2.40615,0.8992250314365604,177.879798,,,0
solo_L2_phi-fdt-blos_20250627T002010_V03_0546270501.fits,2025-06-27T00:20:10+00:00,7.6861548,2.426825,0.8991532260325681,177.865617,,,0
solo_L2_phi-fdt-blos_20250627T032009_V03_0546270502.fits,2025-06-27T03:20:09+00:00,7.6598247,2.443684,0.8990785357069123,177.84377900000004,,,0
solo_L2_phi-fdt-blos_20250627T062009_V03_0546270503.fits,2025-06-27T06:20:09+00:00,7.6334649,2.455162,0.8990009392789974,177.81517999999994,,,0
solo_L2_phi-fdt-blos_20250627T095009_V03_0546270504.fits,2025-06-27T09:50:09+00:00,7.6026777,2.463789,0.8989067470881188,177.725712,,,0
solo_L2_phi-fdt-blos_20250627T122009_V03_0546270505.fits,2025-06-27T12:20:09+00:00,7.5806647,2.470582,0.8988370530431553,177.76007299999998,,,0
solo_L2_phi-fdt-blos_20250627T152009_V03_0546270506.fits,2025-06-27T15:20:09+00:00,7.5542232,2.482133,0.8987507596248896,177.74282699999998,,,0
solo_L2_phi-fdt-blos_20250627T182009_V03_0546270507.fits,2025-06-27T18:20:09+00:00,7.5277548,2.499043,0.8986615684226648,177.732168,,,0
solo_L2_phi-fdt-blos_20250627T212009_V03_0546270508.fits,2025-06-27T21:20:09+00:00,7.5012584,2.519681,0.8985694756412732,177.722842,,,0
solo_L2_phi-fdt-blos_20250628T002009_V03_0546280501.fits,2025-06-28T00:20:09+00:00,7.4747351,2.54021,0.8984744857538804,177.70887900000002,,,0
solo_L2_phi-fdt-blos_20250628T032009_V03_0546280502.fits,2025-06-28T03:20:09+00:00,7.4481837,2.556848,0.8983765941332746,177.68692099999998,,,0
solo_L2_phi-fdt-blos_20250628T065009_V03_0546280503.fits,2025-06-28T06:50:09+00:00,7.417171,2.569259,0.8982587174158221,177.598548,,,0
solo_L2_phi-fdt-blos_20250628T092009_V03_0546280504.fits,2025-06-28T09:20:09+00:00,7.3949969,2.575665,0.8981721065062191,177.62861399999997,,,0
solo_L2_phi-fdt-blos_20250628T122009_V03_0546280505.fits,2025-06-28T12:20:09+00:00,7.3683613,2.583366,0.8980655104579573,177.60346400000003,,,0
solo_L2_phi-fdt-blos_20250628T152009_V03_0546280506.fits,2025-06-28T15:20:09+00:00,7.3416975,2.594966,0.8979560119217727,177.58628099999999,,,0
solo_L2_phi-fdt-blos_20250628T182009_V03_0546280507.fits,2025-06-28T18:20:09+00:00,7.3150059,2.611918,0.8978436135285314,177.57565899999997,,,0
solo_L2_phi-fdt-blos_20250628T212009_V03_0546280508.fits,2025-06-28T21:20:09+00:00,7.2882858,2.632516,0.8977283120374253,177.56640100000004,,,0
solo_L2_phi-fdt-blos_20250629T002009_V03_0546290501.fits,2025-06-29T00:20:09+00:00,7.2615367,2.652892,0.8976101055124444,177.552457,,,0
solo_L2_phi-fdt-blos_20250629T032009_V03_0546290502.fits,2025-06-29T03:20:09+00:00,7.2347598,2.669303,0.8974889993174148,177.530643,,,0
solo_L2_phi-fdt-blos_20250629T065009_V03_0546290503.fits,2025-06-29T06:50:09+00:00,7.2034825,2.681469,0.897344032694357,177.44240200000002,,,0
solo_L2_phi-fdt-blos_20250629T092009_V03_0546290504.fits,2025-06-29T09:20:09+00:00,7.1811186,2.687762,0.897238070073714,177.47256900000002,,,0
solo_L2_phi-fdt-blos_20250629T122009_V03_0546290505.fits,2025-06-29T12:20:09+00:00,7.1542545,2.695436,0.8971082482842317,177.44755500000002,,,0
solo_L2_phi-fdt-blos_20250629T152009_V03_0546290506.fits,2025-06-29T15:20:09+00:00,7.1273617,2.70708,0.8969755231392675,177.43046900000002,,,0
solo_L2_phi-fdt-blos_20250629T182009_V03_0546290507.fits,2025-06-29T18:20:09+00:00,7.1004399,2.72407,0.8968398930247408,177.41992,,,0
solo_L2_phi-fdt-blos_20250629T212009_V03_0546290508.fits,2025-06-29T21:20:09+00:00,7.0734886,2.744621,0.8967013564545274,177.41074000000003,,,0
solo_L2_phi-fdt-blos_20250630T032009_V03_0546300501.fits,2025-06-30T03:20:09+00:00,7.0194972,2.781018,0.8964155613693371,177.375229,,,0
solo_L2_phi-fdt-blos_20250630T062009_V03_0546300502.fits,2025-06-30T06:20:09+00:00,6.992459,2.791833,0.8962683129740763,177.347131,,,0
solo_L2_phi-fdt-blos_20250630T095009_V03_0546300503.fits,2025-06-30T09:50:09+00:00,6.9608735,2.800017,0.8960928301894406,177.258057,,,0
solo_L2_phi-fdt-blos_20250630T122009_V03_0546300504.fits,2025-06-30T12:20:09+00:00,6.9382892,2.806757,0.8959650709400773,177.29272500000002,,,0
solo_L2_phi-fdt-blos_20250630T152009_V03_0546300505.fits,2025-06-30T15:20:09+00:00,6.9111596,2.818444,0.8958090884072055,177.275758,,,0
solo_L2_phi-fdt-blos_20250630T182009_V03_0546300506.fits,2025-06-30T18:20:09+00:00,6.8839995,2.835467,0.8956501939908493,177.26530100000002,,,0
solo_L2_phi-fdt-blos_20250630T212009_V03_0546300507.fits,2025-06-30T21:20:09+00:00,6.85681,2.855965,0.8954883944907914,177.256262,,,0
solo_L2_phi-fdt-blos_20250701T002009_V03_0547010501.fits,2025-07-01T00:20:09+00:00,6.8295909,2.876017,0.8953236897829656,177.24269000000004,,,0
solo_L2_phi-fdt-blos_20250701T031009_V03_0547010502.fits,2025-07-01T03:10:09+00:00,6.803855,2.891067,0.8951654562051596,177.204274,,,0
solo_L2_phi-fdt-blos_20250701T062009_V03_0547010503.fits,2025-07-01T06:20:09+00:00,6.7750592,2.902548,0.8949855341717774,177.19321200000002,,,0
solo_L2_phi-fdt-blos_20250701T092009_V03_0547010504.fits,2025-07-01T09:20:09+00:00,6.7477468,2.909686,0.8948120848903233,177.16389900000001,,,0
solo_L2_phi-fdt-blos_20250701T121009_V03_0547010505.fits,2025-07-01T12:10:09+00:00,6.7219234,2.916695,0.8946455973013725,177.122033,,,0
solo_L2_phi-fdt-blos_20250701T152009_V03_0547010506.fits,2025-07-01T15:20:09+00:00,6.6930313,2.929026,0.8944564607591704,177.12250699999998,,,0
solo_L2_phi-fdt-blos_20250701T182009_V03_0547010507.fits,2025-07-01T18:20:09+00:00,6.6656268,2.946077,0.8942742774338298,177.11226699999997,,,0
solo_L2_phi-fdt-blos_20250701T212009_V03_0547010508.fits,2025-07-01T21:20:09+00:00,6.6381908,2.966516,0.8940891774649371,177.103408,,,0
solo_L2_phi-fdt-blos_20250702T002009_V03_0547020501.fits,2025-07-02T00:20:09+00:00,6.6107239,2.986397,0.8939011656906625,177.089969,,,0
solo_L2_phi-fdt-blos_20250702T032009_V03_0547020502.fits,2025-07-02T03:20:09+00:00,6.5832255,3.002098,0.893710237252695,177.06873910000002,,,0
solo_L2_phi-fdt-blos_20250702T062009_V03_0547020503.fits,2025-07-02T06:20:09+00:00,6.5556951,3.012455,0.8935163907607209,177.0410091,,,0
solo_L2_phi-fdt-blos_20250702T095009_V03_0547020504.fits,2025-07-02T09:50:09+00:00,6.5235363,3.020334,0.8932865494834881,176.9525675,,,0
solo_L2_phi-fdt-blos_20250702T122009_V03_0547020505.fits,2025-07-02T12:20:09+00:00,6.5005388,3.027031,0.8931199428600824,176.98753910000005,,,0
solo_L2_phi-fdt-blos_20250702T152009_V03_0547020506.fits,2025-07-02T15:20:09+00:00,6.4729138,3.038795,0.8929173499706237,176.971023,,,0
solo_L2_phi-fdt-blos_20250702T182009_V03_0547020507.fits,2025-07-02T18:20:09+00:00,6.4452562,3.055868,0.8927118341874635,176.96097650000002,,,0
solo_L2_phi-fdt-blos_20250702T212009_V03_0547020508.fits,2025-07-02T21:20:09+00:00,6.4175662,3.076242,0.8925033976055249,176.95232800000002,,,0
solo_L2_phi-fdt-blos_20250703T002009_V03_0547030501.fits,2025-07-03T00:20:09+00:00,6.3898438,3.095947,0.8922920411541393,176.93915299999998,,,0
solo_L2_phi-fdt-blos_20250703T032009_V03_0547030502.fits,2025-07-03T03:20:09+00:00,6.3620891,3.111401,0.8920777645863979,176.91819899999996,,,0
solo_L2_phi-fdt-blos_20250703T062009_V03_0547030503.fits,2025-07-03T06:20:09+00:00,6.3343014,3.121526,0.8918605636405025,176.89077000000003,,,0
solo_L2_phi-fdt-blos_20250703T092009_V03_0547030504.fits,2025-07-03T09:20:09+00:00,6.3064814,3.128376,0.8916404431680658,176.862054,,,0
solo_L2_phi-fdt-blos_20250703T122009_V03_0547030505.fits,2025-07-03T12:20:09+00:00,6.278627,3.135922,0.8914173882300586,176.837855,,,0
solo_L2_phi-fdt-blos_20250703T152009_V03_0547030506.fits,2025-07-03T15:20:09+00:00,6.2507423,3.147719,0.8911914314184419,176.82164799999998,,,0
solo_L2_phi-fdt-blos_20250703T182009_V03_0547030507.fits,2025-07-03T18:20:09+00:00,6.2228232,3.164811,0.8909625395672828,176.81185499999998,,,0
solo_L2_phi-fdt-blos_20250703T212009_V03_0547030508.fits,2025-07-03T21:20:09+00:00,6.1948705,3.185114,0.890730720730352,176.80346599999996,,,0
solo_L2_phi-fdt-blos_20250704T002009_V03_0547040501.fits,2025-07-04T00:20:09+00:00,6.1668845,3.204636,0.8904959755407668,176.790595,,,0
solo_L2_phi-fdt-blos_20250704T032009_V03_0547040502.fits,2025-07-04T03:20:09+00:00,6.1388651,3.219839,0.8902583056909312,176.769952,,,0
solo_L2_phi-fdt-blos_20250704T065009_V03_0547040503.fits,2025-07-04T06:50:09+00:00,6.1061316,3.230729,0.8899773107260944,176.683201,,,0
solo_L2_phi-fdt-blos_20250704T122009_V03_0547040505.fits,2025-07-04T12:20:09+00:00,6.0546036,3.243941,0.8895277228665862,176.69071799999995,,,0
solo_L2_phi-fdt-blos_20250704T152009_V03_0547040506.fits,2025-07-04T15:20:09+00:00,6.0264485,3.255768,0.8892783378279996,176.67473499999994,,,0
solo_L2_phi-fdt-blos_20250704T182009_V03_0547040507.fits,2025-07-04T18:20:09+00:00,5.9982589,3.272875,0.8890260190001955,176.66522699999996,,,0
solo_L2_phi-fdt-blos_20250704T212009_V03_0547040508.fits,2025-07-04T21:20:09+00:00,5.9700346,3.293101,0.88877076544534,176.65712200000002,,,0
solo_L2_phi-fdt-blos_20250705T002009_V03_0547050501.fits,2025-07-05T00:20:09+00:00,5.9417764,3.312435,0.8885125860007311,176.64461600000004,,,0
solo_L2_phi-fdt-blos_20250705T032009_V03_0547050502.fits,2025-07-05T03:20:09+00:00,5.9134836,3.327383,0.8882514737678749,176.624367,,,0
solo_L2_phi-fdt-blos_20250705T062009_V03_0547050503.fits,2025-07-05T06:20:09+00:00,5.8851555,3.337034,0.8879874234758811,176.59767899999997,,,0
solo_L2_phi-fdt-blos_20250705T092009_V03_0547050504.fits,2025-07-05T09:20:09+00:00,5.856792,3.343588,0.8877204334763235,176.56965300000002,,,0
solo_L2_phi-fdt-blos_20250705T121009_V03_0547050505.fits,2025-07-05T12:10:09+00:00,5.8299719,3.350453,0.8874655793533764,176.52895,,,0
solo_L2_phi-fdt-blos_20250705T152009_V03_0547050506.fits,2025-07-05T15:20:09+00:00,5.7999607,3.362914,0.8871776568827995,176.53061000000002,,,0
solo_L2_phi-fdt-blos_20250705T181009_V03_0547050507.fits,2025-07-05T18:10:09+00:00,5.7730747,3.378755,0.8869172628754601,176.50338399999998,,,0
solo_L2_phi-fdt-blos_20250705T212009_V03_0547050508.fits,2025-07-05T21:20:09+00:00,5.7429879,3.400174,0.8866231302876225,176.513781,,,0
solo_L2_phi-fdt-blos_20250706T002009_V03_0547060501.fits,2025-07-06T00:20:09+00:00,5.7144476,3.419315,0.886341454316034,176.501599,,,0
solo_L2_phi-fdt-blos_20250706T032009_V03_0547060502.fits,2025-07-06T03:20:09+00:00,5.6858722,3.434004,0.8860568446495075,176.48178000000001,,,0
solo_L2_phi-fdt-blos_20250706T062009_V03_0547060503.fits,2025-07-06T06:20:09+00:00,5.6572598,3.443413,0.8857692845295893,176.455508,,,0
solo_L2_phi-fdt-blos_20250706T092009_V03_0547060504.fits,2025-07-06T09:20:09+00:00,5.6286105,3.449817,0.8854787735939146,176.42788699999994,,,0
solo_L2_phi-fdt-blos_20250706T122009_V03_0547060505.fits,2025-07-06T12:20:09+00:00,5.5999273,3.457248,0.8851853449286294,176.404962,,,0
solo_L2_phi-fdt-blos_20250706T152009_V03_0547060506.fits,2025-07-06T15:20:09+00:00,5.5712069,3.469127,0.8848889641138722,176.38973800000002,,,0
solo_L2_phi-fdt-blos_20250706T182009_V03_0547060507.fits,2025-07-06T18:20:09+00:00,5.5424496,3.486248,0.8845896353066676,176.380993,,,0
solo_L2_phi-fdt-blos_20250706T212009_V03_0547060508.fits,2025-07-06T21:20:09+00:00,5.5136546,3.506304,0.8842873498709966,176.373651,,,0
solo_L2_phi-fdt-blos_20250707T032009_V03_0547070501.fits,2025-07-07T03:20:09+00:00,5.4559555,3.539673,0.8836739564583455,176.34259100000003,,,0
solo_L2_phi-fdt-blos_20250707T062009_V03_0547070502.fits,2025-07-07T06:20:09+00:00,5.4270491,3.548839,0.8833628250855445,176.31679899999995,,,0
solo_L2_phi-fdt-blos_20250707T092009_V03_0547070503.fits,2025-07-07T09:20:09+00:00,5.398106,3.555091,0.8830487509961531,176.289712,,,0
solo_L2_phi-fdt-blos_20250707T122009_V03_0547070504.fits,2025-07-07T12:20:09+00:00,5.3691244,3.56248,0.8827317143205902,176.26709699999998,,,0
solo_L2_phi-fdt-blos_20250707T152009_V03_0547070505.fits,2025-07-07T15:20:09+00:00,5.3401078,3.57438,0.8824117567400509,176.252405,,,0
solo_L2_phi-fdt-blos_20250707T182009_V03_0547070506.fits,2025-07-07T18:20:09+00:00,5.3110516,3.5915,0.8820888257772843,176.24407900000006,,,0
solo_L2_phi-fdt-blos_20250707T212009_V03_0547070507.fits,2025-07-07T21:20:09+00:00,5.2819573,3.611463,0.8817629392725842,176.237232,,,0
solo_L2_phi-fdt-blos_20250708T002009_V03_0547080501.fits,2025-07-08T00:20:09+00:00,5.2528249,3.630202,0.8814340988454257,176.22599399999996,,,0
solo_L2_phi-fdt-blos_20250708T032009_V03_0547080502.fits,2025-07-08T03:20:09+00:00,5.2236539,3.644362,0.8811022995991212,176.207133,,,0
solo_L2_phi-fdt-blos_20250708T062009_V03_0547080503.fits,2025-07-08T06:20:09+00:00,5.194444,3.653283,0.8807675372375136,176.18188600000002,,,0
solo_L2_phi-fdt-blos_20250708T092009_V03_0547080504.fits,2025-07-08T09:20:09+00:00,5.1651948,3.659383,0.8804298088200129,176.155278,,,0
solo_L2_phi-fdt-blos_20250708T122009_V03_0547080505.fits,2025-07-08T12:20:09+00:00,5.1359093,3.666728,0.880089151223534,176.13331200000005,,,0
solo_L2_phi-fdt-blos_20250708T152009_V03_0547080506.fits,2025-07-08T15:20:09+00:00,5.106583,3.678644,0.8797455111805679,176.118968,,,0
solo_L2_phi-fdt-blos_20250708T185009_V03_0547080507.fits,2025-07-08T18:50:09+00:00,5.0723196,3.698331,0.8793408559498167,176.054648,,,0
solo_L2_phi-fdt-blos_20250708T212009_V03_0547080508.fits,2025-07-08T21:20:09+00:00,5.0478127,3.715623,0.8790493434222256,176.104761,,,0
solo_L2_phi-fdt-blos_20250709T002009_V03_0547090501.fits,2025-07-09T00:20:09+00:00,5.0183693,3.734154,0.8786968252183953,176.09411500000004,,,0
solo_L2_phi-fdt-blos_20250709T032009_V03_0547090502.fits,2025-07-09T03:20:09+00:00,4.9888853,3.748044,0.878341331064821,176.07581399999998,,,0
solo_L2_phi-fdt-blos_20250709T062009_V03_0547090503.fits,2025-07-09T06:20:09+00:00,4.9593612,3.756718,0.8779828659627573,176.051157,,,0
solo_L2_phi-fdt-blos_20250709T092009_V03_0547090504.fits,2025-07-09T09:20:09+00:00,4.9297973,3.762664,0.8776214358885658,176.02517899999998,,,0
solo_L2_phi-fdt-blos_20250709T122009_V03_0547090505.fits,2025-07-09T12:20:09+00:00,4.9001931,3.769964,0.8772570365102262,176.00367300000005,,,0
solo_L2_phi-fdt-blos_20250709T152009_V03_0547090506.fits,2025-07-09T15:20:09+00:00,4.8705485,3.781894,0.876889665294093,175.98987600000004,,,0
solo_L2_phi-fdt-blos_20250710T002009_V03_0547100501.fits,2025-07-10T00:20:09+00:00,4.7813704,3.837075,0.8757697154441717,175.96663,,,0
solo_L2_phi-fdt-blos_20250710T032009_V03_0547100502.fits,2025-07-10T03:20:09+00:00,4.751563,3.850693,0.8753904557874366,175.94896899999998,,,0
solo_L2_phi-fdt-blos_20250710T062009_V03_0547100503.fits,2025-07-10T06:20:09+00:00,4.7217132,3.859119,0.8750082073536225,175.92493000000002,,,0
solo_L2_phi-fdt-blos_20250710T092009_V03_0547100504.fits,2025-07-10T09:20:09+00:00,4.6918232,3.864909,0.8746229957399921,175.89961399999999,,,0
solo_L2_phi-fdt-blos_20250710T152009_V03_0547100505.fits,2025-07-10T15:20:09+00:00,4.6319166,3.884103,0.8738436138125728,175.86548400000004,,,0
solo_L2_phi-fdt-blos_20250710T182009_V03_0547100506.fits,2025-07-10T18:20:09+00:00,4.6019007,3.901191,0.8734494553868273,175.85877499999998,,,0
solo_L2_phi-fdt-blos_20250710T212009_V03_0547100507.fits,2025-07-10T21:20:09+00:00,4.571842,3.920841,0.8730523041836717,175.85354999999998,,,0
solo_L2_phi-fdt-blos_20250711T032009_V03_0547110501.fits,2025-07-11T03:20:09+00:00,4.5115979,3.952282,0.8722490571100221,175.827045,,,0
solo_L2_phi-fdt-blos_20250711T062009_V03_0547110502.fits,2025-07-11T06:20:09+00:00,4.4814121,3.960458,0.8718429570054235,175.80373299999997,,,0
solo_L2_phi-fdt-blos_20250711T092009_V03_0547110503.fits,2025-07-11T09:20:09+00:00,4.4511828,3.966093,0.8714338610236984,175.779024,,,0
solo_L2_phi-fdt-blos_20250711T125009_V03_0547110504.fits,2025-07-11T12:50:09+00:00,4.4158616,3.974574,0.8709528132596743,175.701009,,,0
solo_L2_phi-fdt-blos_20250711T152009_V03_0547110505.fits,2025-07-11T15:20:09+00:00,4.3905955,3.985245,0.8706067080002965,175.74620500000003,,,0
solo_L2_phi-fdt-blos_20250711T182009_V03_0547110506.fits,2025-07-11T18:20:09+00:00,4.3602366,4.002313,0.8701886415744486,175.74010900000002,,,0
solo_L2_phi-fdt-blos_20250711T212009_V03_0547110507.fits,2025-07-11T21:20:09+00:00,4.3298341,4.021847,0.8697675835505793,175.73557,,,0
solo_L2_phi-fdt-blos_20250712T002009_V03_0547120501.fits,2025-07-12T00:20:09+00:00,4.2993871,4.039723,0.8693435210448486,175.726746,,,0
solo_L2_phi-fdt-blos_20250712T032009_V03_0547120502.fits,2025-07-12T03:20:09+00:00,4.2688956,4.052786,0.8689164550044762,175.710394,,,0
solo_L2_phi-fdt-blos_20250712T062009_V03_0547120503.fits,2025-07-12T06:20:09+00:00,4.2383619,4.060711,0.8684864204024396,175.687865,,,0
solo_L2_phi-fdt-blos_20250712T092009_V03_0547120504.fits,2025-07-12T09:20:09+00:00,4.2077823,4.066191,0.8680533648991436,175.66387099999997,,,0
solo_L2_phi-fdt-blos_20250712T122009_V03_0547120505.fits,2025-07-12T12:20:09+00:00,4.1771579,4.073344,0.8676173067557639,175.644291,,,0
solo_L2_phi-fdt-blos_20250712T152009_V03_0547120506.fits,2025-07-12T15:20:09+00:00,4.1464897,4.085297,0.8671782616759464,175.632429,,,0
solo_L2_phi-fdt-blos_20250712T182009_V03_0547120507.fits,2025-07-12T18:20:09+00:00,4.1157749,4.10234,0.8667361898841852,175.62697400000002,,,0
solo_L2_phi-fdt-blos_20250712T212009_V03_0547120508.fits,2025-07-12T21:20:09+00:00,4.0850166,4.121753,0.8662911376284582,175.62318800000003,,,0
