time_yr,g10_hmi,polar_north_hmi,polar_south_hmi,g10_phi_constrained,polar_north_phi_constrained,polar_south_phi_constrained,g10_phi,polar_north_phi,polar_south_phi
2.513347022587269,-0.13492153509418248,1.350761218192757,0.5355673848776686,-0.4235946925134614,-0.18667485016903176,1.2440278398239235,0.14157677314088776,1.334694087829834,-0.16662320578992584
2.5872689938398357,-0.20534418783583686,1.3831355131124161,0.47932285958040344,-0.49192395152874796,-0.12606800120748834,1.2036692370297588,0.07064972750495126,1.4161544477577275,-0.27776077277957906
2.6611909650924024,-0.2790018923324758,1.4021715275182032,0.4294764187619475,-0.5635008469044591,-0.07942464350461022,1.1688132277762509,-0.0036586864406328414,1.4830412713057797,-0.3770601592545581
2.735112936344969,-0.3557083879418528,1.4073434283230601,0.3874220572201063,-0.6381392695976696,-0.047310828264632634,1.1408467713914057,-0.08114639809376442,1.534666056923371,-0.46331305475098206
2.809034907597536,-0.43527205271275676,1.398212760060784,0.3544463984285786,-0.7156477270151608,-0.030195918573112976,1.1210558057752043,-0.1616074583367211,1.570454133043037,-0.535460434129247
2.8829568788501025,-0.5174973202080151,1.3744317195600426,0.3317118000819537,-0.7958307618416939,-0.028450274709601854,1.1106076566431091,-0.2448333442735785,1.5899474605200046,-0.592599394687697
2.9568788501026693,-0.6021859828335911,1.3357450583218446,0.3202444783605954,-0.8784902571960769,-0.04234427096074427,1.1105384815340877,-0.3306141525335261,1.5928052537260813,-0.6339857890428825
3.030800821355236,-0.6891383820046424,1.2819905129176399,0.32092717401236304,-0.9634266284623583,-0.07204873603390399,1.121745281895257,-0.4187396831348287,1.5788026048035793,-0.6590332978236785
3.1047227926078027,-0.7781544871358257,1.213097788459581,0.3344958048496669,-1.0504399037982426,-0.11763678670153363,1.144981935442177,-0.5090004170855695,1.5478273591343916,-0.66730958343156
3.1786447638603694,-0.869034866739208,1.1290862066816292,0.3615395192506316,-1.1393306966174308,-0.17908693979213966,1.1808586687220224,-0.6011883918012733,1.4998755216624877,-0.6585301309617926
3.252566735112936,-0.961581555904969,1.0300611837600067,0.40250357093568984,-1.2299010743331125,-0.2562873357291434,1.2298443935727779,-0.6950979790939846,1.4350454807194102,-0.6325503272363993
3.326488706365503,-1.0555988251770634,0.916209730271879,0.45769446567349764,-1.3219553283856884,-0.34904088093575303,1.2922713599635596,-0.7905265709728053,1.3535313254542185,-0.5893562632961646
3.40041067761807,-1.1508938563609685,0.7877951732588022,0.5272868766378457,-1.4153006511016992,-0.4570711099750104,1.3683416224773617,-0.8872751788259751,1.255615510958411,-0.529054676632041
3.4743326488706368,-1.2472773311498768,0.6451512941894053,0.6113318798105192,-1.509747725279286,-0.5800285753418993,1.4581348713467766,-0.9851489517568898,1.1416610966544338,-0.45186238177094146
3.5482546201232035,-1.344563938659949,0.48867606168149486,0.7097661187854617,-1.6051112325989068,-0.7174975884198269,1.5616172361242973,-1.0839576199435963,1.0121037522640883,-0.3580954747139645
3.62217659137577,-1.4425728080500668,0.31882511804802205,0.8224215657776186,-1.7012102870421466,-0.8690031553853902,1.6786507269292683,-1.1835158689015641,0.8674436943977665,-0.24815853997430545
3.696098562628337,-1.5411278723883075,0.13610515695422262,0.9490356000285011,-1.7978687994875266,-1.034017973941508,1.8090030321852448,-1.283643650467896,0.7082376873008182,-0.1225340394093583
3.7700205338809036,-1.640058169833883,-0.058932692291968,1.0892611745742815,-1.894915779558194,-1.211969378713136,1.9523574412600315,-1.384166436203826,0.5350912146221852,0.018227980178864855
3.8439425051334704,-1.7391980880444686,-0.265699378775824,1.242676886699202,-1.9921855806369515,-1.4022461437045923,2.1083227046179522,-1.4849154187416664,0.3486509057414998,0.1735197589191172
3.917864476386037,-1.8383875575072346,-0.4835742657795697,1.4087968060834886,-2.0895180937520186,-1.6042050686983746,2.276442682713231,-1.585727666390877,0.14959728031702135,0.3426852022962739
3.991786447638604,-1.9374721992382178,-0.7119112279656153,1.5870799477950148,-2.186758895782765,-1.8171772925791005,2.456205667998849,-1.6864462360732502,-0.06136214185256492,0.5250287164047126
4.0657084188911705,-2.036303432008128,-0.9500444633742376,1.7769393052345341,-2.283759357147726,-2.0404742902739077,2.6470532924467345,-1.7869202493858618,-0.2834993321342057,0.7198234686983566
4.139630390143737,-2.134738543941322,-1.1972939852869169,1.9777503814309831,-2.3803767138254694,-2.2733935214657306,2.848388956363883,-1.887004936298498,-0.5160718229861309,0.9263190572806065
4.213552361396304,-2.2326407330055673,-1.4529707686533284,2.1888591762641365,-2.4764741082294224,-2.5152237087071443,3.059585733600838,-1.986561650685104,-0.7583283427338986,1.1437485828754281
4.287474332648871,-2.3298791205696254,-1.716381533736733,2.409589602843029,-2.5719206031168973,-2.7652497303285317,3.2799937240508106,-2.0854578615715136,-1.0095140084153773,1.3713351260999616
4.361396303901437,-2.42632874185919,-1.9868331561826094,2.6392503189392764,-2.6665911723657567,-3.022757119885972,3.5089468371705217,-2.18356712365888,-1.2688750754719875,1.6082976390842394
4.435318275154004,-2.5218705167943245,-2.2636366981222933,2.8771409695649193,-2.7603666721045137,-3.2870361691006442,3.7457690006119977,-2.280769030358236,-1.5356632475060443,1.8538562653260648
4.509240246406571,-2.616391204347655,-2.546111059417312,3.1225578449350433,-2.853133795337572,-3.5573856355374436,3.989779796373331,-2.3769491522502744,-1.8091395529091474,2.1072371053106513
4.583162217659138,-2.709783343226139,-2.833586251922486,3.374798964542674,-2.944785012870617,-3.8331160598505054,4.240299533528874,-2.4719989635694866,-2.088577798100077,2.367676448166361
4.657084188911704,-2.8019451813536094,-3.1254063028486256,3.633168603211866,-3.035218503015403,-4.1135527004419785,4.496653771897224,-2.565815759006287,-2.373267609550024,2.6344244917006105
4.731006160164271,-2.8927805963194655,-3.4209317960545347,3.8969812790412353,-3.1243380722411414,-4.398038095954855,4.758177315203546,-2.658302562827611,-2.662517078833386,2.9067485747350723
4.804928131416838,-2.9821990086632484,-3.719542062476767,4.165565226310573,-3.2120530686439253,-4.685934268235911,5.024217695596289,-2.7493680320380296,-2.955655026704022,3.1839359468598665
4.878850102669404,-3.0701152895874637,-4.020637032972164,4.438265378859923,-3.2982782898280836,-4.976624580319228,5.294138173948447,-2.838926355041734,-3.2520329037121627,3.465296101637288
4.952772073921971,-3.1564496644333606,-4.32363876863971,4.714445891289822,-3.3829338865356053,-5.269515265631819,5.567320282336456,-2.9268971470223692,-3.551026346177277,3.750162699962286
5.026694045174538,-3.24112761301766,-4.627992685227244,4.993492226670582,-3.4659452631228778,-5.564036646032833,5.843165936542364,-3.0132053430338415,-3.852036407433326,4.037895110763641
5.100616016427105,-3.3240797677131138,-4.93316848952678,5.274812840361756,-3.5472429757688326,-5.859644057478285,6.1210991474418535,-3.0977810895917046,-4.154490485171062,4.327879596525769
5.174537987679671,-3.40524180996263,-5.23866084672548,5.557840490087515,-3.6267626291052792,-6.155818503059448,6.400567360779408,-3.1805596353719983,-4.4578429664175845,4.619530171235931
5.248459958932238,-3.4845543657455553,-5.54398979850985,5.842033202634189,-3.704444771789028,-6.452067053896904,6.681042455137364,-3.2614812214624935,-4.761575612214094,4.912289158319416
5.322381930184805,-3.5619629003652022,-5.848700952320699,6.1268749274682595,-3.780234791385749,-6.747923018884779,6.9620214279141805,-3.3404909714701425,-5.065197704375958,5.205627475917657
5.3963039014373715,-3.6374176127983056,-6.152365462528093,6.411875907246403,-3.8540828088071066,-7.042945904573301,7.243026798868963,-3.4175387816674343,-5.368245976844315,5.499044676492789
5.470225872689938,-3.7108733297389582,-6.4545798244443535,6.6965727946300175,-3.9259435724344476,-7.336721186556464,7.52360676029117,-3.492579211258798,-5.670284354066773,5.792068767209406
5.544147843942505,-3.7822893993806455,-6.754965502026533,6.980528544048585,-3.9957763519733627,-7.628859913602574,7.803335102140576,-3.5655713727650413,-5.970903518581607,6.084255836855657
5.618069815195072,-3.8516295849091673,-7.053168409848561,7.263332106102441,-4.063544832012504,-7.918998165438759,8.081810939596792,-3.636478822458117,-6.26972032953332,6.3751895142285235
5.691991786447638,-3.918861957625017,-7.348858269461186,7.544597951178278,-4.129217005205835,-8.206796384589268,8.35865826938265,-3.705269450728867,-6.566377113228997,6.664480281932707
5.765913757700205,-3.9839587895749644,-7.64172785962107,7.823965447592415,-4.1927650649585715,-8.491938601987215,8.633525380004658,-3.7719153722355507,-6.86054084606912,6.951764668442078
5.839835728952772,-4.046896445547522,-7.931492179077574,8.101098118200008,-4.254165297471952,-8.77413157524837,8.906084139709368,-3.836392815659491,-7.15190224927007,7.236704340061597
5.9137577002053385,-4.1076552742741566,-8.217887539676923,8.375682797935164,-4.313397972989161,-9.053103857533246,9.176029184509662,-3.8986820128844633,-7.44017481375706,7.5189851131233425
5.987679671457905,-4.166219498676119,-8.500670606500046,8.647428713199536,-4.370447236082651,-9.32860481385077,9.443077027112109,-3.958767087417275,-7.72509377246573,7.7983159053702185
6.061601642710472,-4.222577105003934,-8.779617400613706,8.916066502416886,-4.425300994830302,-9.600403600494813,9.706965105997782,-4.016635941876601,-8.006415036068386,8.074427644043757
6.135523613963039,-4.2767197307315845,-9.054522278806916,9.18134719543924,-4.477950808742758,-9.868288122074667,9.967450792295365,-4.072280144394291,-8.283914106857683,8.347072146716757
6.209445585215605,-4.3286425510887465,-9.325196903426862,9.443041167846252,-4.528391775325596,-10.132063979323622,10.224310370456982,-4.12569481379662,-8.55738498419649,8.616020989415782
6.283367556468172,-4.378344164140688,-9.591469214141057,9.700937084541705,-4.576622415186264,-10.391553419565597,10.477338007122869,-4.176878503460944,-8.826639073597244,8.881064375080102
6.357289527720739,-4.425826474355562,-9.853182412154403,9.954840845436795,-4.622644555625704,-10.646594300407413,10.726344720958023,-4.225833083774786,-9.09150411014548,9.14201001391907
6.431211498973306,-4.4710945746313415,-10.110193966118672,10.204574544434001,-4.666463212687214,-10.897039075920816,10.971157364677591,-4.272563623158301,-9.351823105647062,9.398682025774608
6.505133470225872,-4.5141566267888145,-10.362374647703415,10.44997545140178,-4.708086471669105,-11.142753813299509,11.211617628961983,-4.317078267646367,-9.607453327572175,9.650919873182552
6.579055441478439,-4.555023740571578,-10.609607603565523,10.6908950253702,-4.747525366142364,-11.383617246735756,11.447581076509366,-4.359388119062187,-9.858265316604752,9.898577332468214
6.652977412731006,-4.593709851228362,-10.851787469271574,10.927197965791343,-4.784793755548748,-11.61951987407068,11.678916213091792,-4.39950711184953,-10.10414194839474,10.141521508918169
6.7268993839835725,-4.63023159578611,-11.088819529602798,11.158761307403216,-4.8199082014879755,-11.850363100641733,11.905503601180756,-4.437451888664777,-10.344977543962697,10.379631900849498
6.80082135523614,-4.664608188153814,-11.320618928615135,11.385473563018348,-4.8528878428341,-12.076058433688596,12.1272350204936,-4.473241674862136,-10.580677032128557,10.612799516257196
6.874743326488707,-4.696861293226259,-11.547109931842941,11.607233917432927,-4.883754269850412,-12.296526729690413,12.344012678689298,-4.506898152035336,-10.81115516633584,10.840926044664245
6.9486652977412735,-4.727014900183462,-11.768225242128969,11.82395147462142,-4.912531397498707,-12.511697496098057,12.555748474413418,-4.5384453308061765,-11.036335797322373,11.063923085830842
7.02258726899384,-4.755095195205013,-11.983905369738194,12.035544559447114,-4.939245338162319,-12.7215082480975,12.762363313958561,-4.5679094230744255,-11.256151202252328,11.281711436101165
7.096509240246407,-4.78113043383885,-12.194098056670754,12.241940074280453,-4.963924274022501,-12.9259039202959,12.963786481969072,-4.59531871396422,-11.4705414701727,11.49422043237836
7.170431211498974,-4.805150813280793,-12.398757754429809,12.443072910173528,-4.986598329344581,-13.124836332560921,13.159955065875508,-4.6207034337194175,-11.679453942990369,11.701387353020374
7.24435318275154,-4.827188344834436,-12.597845153922325,12.638885411588229,-5.007299442943605,-13.318263708665198,13.350813433093728,-4.644095629813959,-11.882842710582654,11.903156874339487
7.318275154004107,-4.8472767268308115,-12.791326765673386,12.829326893114352,-5.026061241108919,-13.506150245889458,13.536312759461893,-4.665529039553498,-12.08066815815228,12.099480580863537
7.392197125256674,-4.865451218293469,-12.9791745481141,13.014353206138594,-5.042918911273446,-13.688465733317091,13.71641060691282,-4.685038963451019,-12.272896563514404,12.290316527074268
7.4661190965092405,-4.881748513637542,-13.16136558135679,13.193926353031204,-5.057909076716264,-13.86518521620628,13.891070547984468,-4.7026621396624595,-12.45949974165463,12.475628847973253
7.540041067761807,-4.896206618691002,-13.337881783594177,13.368014146099558,-5.071069672586759,-14.036288703549184,14.060261834452719,-4.718436619768134,-12.640454733619153,12.655387415534321
7.613963039014374,-4.908864728322894,-13.508709667047913,13.536589908311555,-5.082439823535214,-14.20176091571634,14.223959107123537,-4.732401646182651,-12.815743536586279,12.829567537878024
7.687885010266941,-4.9197631059571485,-13.673840130240796,13.69963221261092,-5.092059723228447,-14.361591068934105,14.382142143639575,-4.744597531469948,-12.985352871817941,12.99814969784386
7.761806981519507,-4.9289429652416725,-13.833268283271641,13.857124656526256,-5.09997051602028,-14.515772693248067,14.534795641034954,-4.7550655398314134,-13.149273987095206,13.161119327533502
7.835728952772074,-4.936446354131295,-13.986993302726924,14.009055668709344,-5.106214181035434,-14.664303480581152,14.681909029704451,-4.763847771024071,-13.307502490198173,13.318466615348672
7.909650924024641,-4.9423160416299154,-14.13501831286364,14.155418344021358,-5.110833418912261,-14.80718515949641,14.823476315435194,-4.770987046952721,-13.460038209992689,13.470186342044345
7.983572895277208,-4.946595407422187,-14.277350289738765,14.296210303811527,-5.113871541434637,-14.94442339331599,14.9594959461737,-4.776526801165047,-13.60688508172897,13.61627774235707
8.057494866529774,-4.949328334608565,-14.413999985036604,14.431433578097236,-5.115372364266922,-15.076027698324758,15.089970700264177,-4.780510971462347,-13.748051053235322,13.75674438884344
8.131416837782341,-4.950559105739813,-14.544981866452096,14.561094506451315,-5.115380102988104,-15.202011378894595,15.21490759298965,-4.78298389582087,-13.883548008799222,13.891594094670854
8.205338809034908,-4.950332302328418,-14.670314071620595,14.68520365452752,-5.113939272602563,-15.322391476498805,15.334317798371378,-4.783990211800248,-14.013391707662727,14.020838832236358
8.279260780287474,-4.948692707994965,-14.790018372738704,14.803775743303017,-5.1110945906855845,-15.437188729741104,15.44821658332875,-4.783574759596127,-14.137601734216002,14.144494664645327
8.353182751540041,-4.94568521538773,-14.90412014919252,14.916829588284314,-5.106890884301865,-15.546427542696092,15.556623251468118,-4.7817824888745015,-14.25620145714662,14.262581687255615
8.427104722792608,-4.941354736993736,-15.01264836569447,15.024388046104635,-5.1013730008153,-15.650135959044325,15.659561093949664,-4.778658369505196,-14.36921799499016,14.375123976680959
8.501026694045175,-4.935746119939492,-15.115635553625467,15.126477966134242,-5.094585722688279,-15.748345639680958,15.757057345073527,-4.774247306292075,-14.4766821857253,14.482149544845576
8.574948665297741,-4.928904064859861,-15.213117793480857,15.22313014492591,-5.086573686348937,-15.841091841680138,15.8491431404262,-4.7685940577777775,-14.578628558261208,14.583690295887695
8.648870636550308,-4.920873048894013,-15.305134696524856,15.314379281523365,-5.077381305185369,-15.928413396703883,15.935853475632765,-4.761743159181391,-14.67509530387345,14.679781983918904
8.722792607802875,-4.911697252848548,-15.391729383964828,15.400263931867775,-5.067052696706893,-16.01035268715214,16.017227163966687,-4.7537388495086415,-14.766124245854053,14.770464169857405
8.796714579055442,-4.901420492549661,-15.47294846216309,15.48082646074415,-5.05563161389421,-16.086955618557404,16.093306791274806,-4.744625002855964,-14.851760805849782,14.855780175762764
8.870636550308008,-4.890086154388717,-15.548841992606242,15.55611298991336,-5.0431613807429105,-16.158271586930862,16.16413866687801,-4.734445063912462,-14.932053965567532,14.93577703530634
8.944558521560575,-4.8777371350490775,-15.619463455549699,15.626173341274567,-5.029684831988108,-16.22435343996494,16.229772769306443,-4.723241987647127,-15.007056222725566,15.010505439213064
9.018480492813142,-4.864415785386371,-15.68486970644592,15.691060974095645,-5.015244256982461,-16.285257431189105,16.290262685919775,-4.711058183153246,-15.076823540322316,15.080019674704836
9.092402464065708,-4.850163858419846,-15.745120924447694,15.750832915534184,-4.9998813476851875,-16.341043166359057,16.34566554564747,-4.697935461607223,-15.141415288479442,15.144377558162574
9.166324435318275,-4.83502246137885,-15.800280552451612,15.805549683847602,-4.983637150706155,-16.391773541534008,16.39604194425922,-4.6839149882856415,-15.200894178291597,15.203640360401442
9.240246406570842,-4.819032011736081,-15.850415228310736,15.855275203857234,-4.966552023336666,-16.437514672461134,16.441455861741073,-4.669037238571875,-15.255326187281138,15.257872724121219
9.314168377823409,-4.802232197147854,-15.895594706998397,15.900076714386774,-4.948665593487235,-16.478335815040055,16.481974571507912,-4.6533419578723105,-15.304780476210796,15.307142573250474
9.388090349075975,-4.784661939211421,-15.935891773647409,15.940024667540056,-4.930016723442355,-16.51430927678269,16.517668541326653,-4.636868125351951,-15.349329297151316,15.351521014048641
9.462012320328542,-4.766359360940222,-15.971382147518995,15.975192619816093,-4.910643477333162,-16.545510319314847,16.548611325957086,-4.619653921390064,-15.389047892832943,15.391082227963851
9.535934291581109,-4.7473617578497835,-16.0021443770748,16.00565711518071,-4.890583092220721,-16.572017052085254,16.57487945163787,-4.601736698648467,-15.424014387430091,15.42590335636625
9.609856262833675,-4.72770557254006,-16.028259726432292,16.031497560323483,-4.8698719526757195,-16.593910317555057,16.59655229265432,-4.583152956638009,-15.454309669037002,15.45606437738679
9.683778234086242,-4.7074263726538685,-16.049812053579004,16.052796092426764,-4.848545568734233,-16.61127356823675,16.61371194032182,-4.56393831966277,-15.480017264188888,15.481647975189443
9.757700205338809,-4.686558832086051,-16.066887680805014,16.06963743985945,-4.826638557104186,-16.624192736035432,16.626443064804594,-4.5441275180164675,-15.501223204868127,15.502739402091613
9.831622176591376,-4.6651367153138175,-16.079575257885434,16.082108776283338,-4.804184625493012,-16.632756094418575,16.634832770263667,-4.523754372301408,-15.51801588850893,15.51942633402249
9.905544147843942,-4.643192864715475,-16.087965618606265,16.090299568723655,-4.781216559923645,-16.63705411400191,16.638970443891758,-4.502851780737042,-15.530485931576482,15.531798719873242
9.979466119096509,-4.620759190742257,-16.09215163127794,16.094301420208595,-4.757766214903617,-16.637179312190895,16.638947599445363,-4.481451709322748,-15.538726017348855,15.539948625346453
10.053388090349076,-4.597866664806261,-16.09222804392194,16.094207907625925,-4.733864506310275,-16.633226097558207,16.634857715927165,-4.459585184717761,-15.542830738571912,15.543970071955378
10.127310061601642,-4.574545314746579,-16.088291324847123,16.090114415478165,-4.709541406854152,-16.625290609669502,16.62679607210519,-4.4372822897002075,-15.542896435689812,15.543958871857143
10.20123203285421,-4.550824222735285,-16.080439499354895,16.082117966242222,-4.684825943982213,-16.613470555092444,16.614859577578926,-4.41457216106687,-15.539021031377116,15.540012459228546
10.275154004106776,-4.526731525485308,-16.068771983326222,16.0703170480553,-4.659746200082993,-16.597865040338093,16.599146601118363,-4.391482989835601,-15.53130386211322,15.53222971890893
10.349075975359343,-4.502294416622996,-16.05338941444961,16.05481144045676,-4.634329314856398,-16.578574402490204,16.579756797009665,-4.368042023613151,-15.519845507546798,15.52071081304257
10.42299794661191,-4.477539151089528,-16.034393481848078,16.03570203891631,-4.608601489712383,-16.55570003827703,16.556790930141183,-4.344275570992471,-15.504747618397651,15.505557006453566
10.496919917864476,-4.4524910514371,-16.011886754855155,16.01309067887266,-4.582587994064401,-16.529344232332644,16.530350700557555,-4.320209007845397,-15.486112743636111,15.48687049148011
10.570841889117043,-4.427174515888041,-15.985972511676513,15.987079959994825,-4.5563131733857745,-16.499609985381376,16.500538568196916,-4.295866785378782,-15.464044157667242,15.464754212982779
10.64476386036961,-4.401613028027492,-15.956754568654256,15.957773071360174,-4.529800458899665,-16.466600843059684,16.467457578508494,-4.271272439824703,-15.438645688228382,15.439311694223612
10.718685831622176,-4.375829168003254,-15.924337110827068,15.925273618221176,-4.503072378776185,-16.430420726066238,16.43121118962492,-4.246448603638253,-15.410021545685098,15.410646864290243
10.792607802874743,-4.349844625109473,-15.88882452445109,15.889685451005517,-4.476150570713379,-16.39117376230261,16.391903101736684,-4.221417018079595,-15.378276154383167,15.378863887712182
10.86652977412731,-4.323680211634266,-15.850321232114545,15.851112497163758,-4.449055795782153,-16.348964121635454,16.349637089285043,-4.196198547060323,-15.343513986682327,15.344066996885767
10.940451745379876,-4.297355877855026,-15.808931531043878,15.809658596444908,-4.4218079534188774,-16.303895853875982,16.304516836556015,-4.170813192137823,-15.305839400263551,15.306360327890223
11.014373716632443,-4.270727974055788,-15.76475943516174,15.765427340143674,-4.394263343440086,-16.25607273053507,16.256645777221127,-4.1451173545320135,-15.265356479263799,15.265847760240788
11.08829568788501,-4.243413969667662,-15.717908521417206,15.718521914824413,-4.366039385180235,-16.20559809087273,16.206126938331888,-4.118728554265424,-15.222168879753326,15.222632761085949
11.162217659137577,-4.215988847944082,-15.668481780867324,15.669044950986578,-4.337711012164296,-16.152574692719334,16.153062789234436,-4.092221824838343,-15.17637968002928,15.176818234315482
11.236139630390143,-4.188429675231965,-15.616581474946381,15.617098377094658,-4.309255241376279,-16.097104568503553,16.097555095828913,-4.065574282500096,-15.128091236157372,15.128506375004104
11.31006160164271,-4.160689125726504,-15.562308997315832,15.562783279353015,-4.280624698011391,-16.03928888687851,16.039704780555578,-4.038738651004175,-15.077405043149971,15.077798529572982
